symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
LINK,chainlink,11.075712203979492,11.832648277282715,-6.3970132092614485,0.023333333333333324,-0.01766184171040852
ADA,cardano,0.3336613178253174,0.35787901282310486,-6.767006203227122,0.023333333333333324,-0.0005650795499483742
XRP,ripple,1.8017008304595947,1.9087259769439697,-5.607150936130245,0.05,-0.005351257324218751
AVAX,avalanche-2,11.014409065246582,12.058091163635254,-8.655450387837538,0.023333333333333324,-0.024352582295735666
OP,optimism,0.2689014971256256,0.3011220097541809,-10.700151959950821,0.023333333333333324,-0.0007518119613329566
LTC,litecoin,65.87520599365234,69.38337707519531,-5.056212639723389,0.023333333333333324,-0.08185732523600257
ICP,internet-computer,3.076011896133423,3.207705020904541,-4.105524788372906,0.023333333333333324,-0.003072839577992756
ETH,ethereum,2819.76171875,3006.607421875,-6.214502823533841,0.2,-37.369140625
DOGE,dogecoin,0.11680275201797485,0.12487299740314484,-6.462762609209816,0.023333333333333324,-0.0001883057256539662
BNB,binancecoin,866.137939453125,901.348876953125,-3.906471556166502,0.05,-1.7605468750000002
ARB,arbitrum,0.0008992253569886088,0.0008989999769255519,0.02507008552188328,0.023333333333333324,5.2588681379954e-09
USDT,tether,0.9983937740325928,0.9989230036735535,-0.05298002338662844,0.05,-2.646148204803467e-05
DOT,polkadot,1.730683445930481,1.867864966392517,-7.3442953816399426,0.023333333333333324,-0.0032009021441141753
SHIB,shiba-inu,7.334827841987135e-06,7.999999979801942e-06,-8.314651743677558,0.023333333333333324,-1.552068321567882e-08
TRX,tron,0.2944523096084595,0.29498401284217834,-0.18024815263576466,0.023333333333333324,-1.2406408786773677e-05
BTC,bitcoin,84551.1953125,89184.5703125,-5.195265261428961,0.3,-1390.0125
TON,toncoin,0.0062837423756718636,0.006754999980330467,-6.976426440130778,0.023333333333333324,-1.0996010775367414e-05
SOL,solana,117.4767837524414,125.11844635009766,-6.107542748951566,0.023333333333333324,-0.1783054606119791
ATOM,cosmos-hub,2.1167502403259277,2.2348999977111816,-5.286579153709525,0.023333333333333324,-0.00275682767232259
NEAR,near,1.3718315362930298,1.4863250255584717,-7.703125985006009,0.023333333333333324,-0.0026715147495269763
